City,Datetime,Station,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Mumbai,2015-01-19,Station_M2,237.3,576.6,85.5,15.7,143.2,41.9,5.7,54.6,129.3,2.92,9.41,4.47,448.8,Very Poor
Chennai,2015-01-19,Station_C1,126.2,500.6,142.8,8.5,224.7,38.8,4.66,72.4,39.0,1.53,27.8,7.08,49.6,Satisfactory
Chennai,2015-01-19,Station_C2,100.9,206.3,74.7,1.6,170.0,13.1,7.15,67.3,190.5,19.81,3.6,2.82,52.3,Good
Kolkata,2015-01-19,Station_K1,488.6,450.2,113.9,111.5,214.4,42.7,2.29,72.5,89.6,4.63,19.03,5.99,68.0,Good
Kolkata,2015-01-19,Station_K2,314.8,302.8,62.9,50.3,124.3,25.1,0.9,8.0,150.0,15.59,9.42,5.99,218.2,Poor
Bangalore,2015-01-19,Station_B1,478.8,77.9,104.1,64.8,102.5,29.9,4.45,9.2,151.6,4.62,14.87,5.1,329.6,Satisfactory
Bangalore,2015-01-19,Station_B2,142.6,358.1,73.4,118.9,46.2,34.7,8.38,31.5,142.8,15.36,24.14,0.3,278.1,Very Poor
Delhi,2015-01-20,Station_D1,418.4,405.5,176.7,38.0,93.2,39.8,0.79,81.0,135.7,5.81,28.78,7.42,162.9,Satisfactory
Delhi,2015-01-20,Station_D2,118.2,286.8,109.6,14.5,121.5,1.2,8.86,63.5,138.7,15.52,5.09,2.86,72.3,Very Poor
Mumbai,2015-01-20,Station_M1,222.2,246.3,147.5,40.1,111.6,14.1,9.23,72.8,80.5,2.61,14.83,6.25,48.3,Good
Mumbai,2015-01-20,Station_M2,240.0,322.5,76.4,37.8,186.1,7.9,2.32,79.8,79.7,11.95,9.31,2.83,70.4,Moderate
Chennai,2015-01-20,Station_C1,367.6,598.2,17.5,12.0,92.3,28.0,8.9,96.9,127.4,8.41,3.0,4.57,295.3,Satisfactory
Chennai,2015-01-20,Station_C2,138.2,267.9,107.1,7.8,125.1,16.4,7.35,38.7,30.8,2.57,20.55,4.89,461.0,Very Poor
Kolkata,2015-01-20,Station_K1,102.0,280.5,148.7,129.5,105.0,16.1,7.97,99.0,96.3,1.58,29.5,8.49,270.9,Satisfactory
Kolkata,2015-01-20,Station_K2,42.9,141.3,90.5,138.7,130.7,37.7,5.53,30.9,163.4,17.42,19.27,3.84,140.2,Moderate
Bangalore,2015-01-20,Station_B1,82.9,231.7,108.6,13.0,20.1,30.8,1.3,58.6,129.1,14.98,8.99,0.16,86.3,Moderate
Bangalore,2015-01-20,Station_B2,171.1,4.9,172.3,29.2,58.6,4.7,0.51,40.8,125.4,10.62,17.11,4.98,418.4,Severe
Delhi,2015-01-21,Station_D1,259.0,222.3,171.9,16.0,29.9,39.0,1.99,96.8,124.8,18.07,9.58,7.99,212.3,Moderate
Delhi,2015-01-21,Station_D2,252.5,583.1,107.9,44.0,72.0,5.0,0.98,44.5,25.4,5.97,5.71,2.87,474.0,Severe
Mumbai,2015-01-21,Station_M1,177.6,328.4,88.0,146.3,18.5,17.4,0.35,10.4,168.5,6.14,8.59,1.66,469.1,Moderate
Mumbai,2015-01-21,Station_M2,110.5,390.6,25.8,112.1,213.2,14.3,4.6,73.3,60.9,11.58,7.91,7.99,467.4,Severe
Chennai,2015-01-21,Station_C1,337.7,594.1,161.7,10.4,24.4,14.1,5.66,82.5,3.7,2.77,13.6,1.07,131.0,Severe
Chennai,2015-01-21,Station_C2,37.7,538.7,183.5,19.5,76.2,45.2,2.69,42.6,104.1,1.29,15.53,5.69,254.9,Moderate
Kolkata,2015-01-21,Station_K1,50.7,284.2,95.7,37.3,232.2,40.7,1.14,19.3,45.1,14.82,24.14,1.0,289.2,Very Poor
Kolkata,2015-01-21,Station_K2,79.6,208.5,24.8,135.8,60.6,20.2,1.73,34.3,151.3,15.42,23.37,1.63,337.2,Satisfactory
Bangalore,2015-01-21,Station_B1,6.7,523.5,76.7,118.6,170.4,43.3,0.73,15.3,109.1,7.22,25.52,0.65,187.2,Moderate
Bangalore,2015-01-21,Station_B2,94.5,119.1,14.1,95.1,4.4,26.8,8.89,17.4,183.4,18.74,27.25,8.01,75.5,Severe
Delhi,2015-01-22,Station_D1,447.0,217.0,173.8,24.7,106.8,12.2,6.98,37.2,196.3,14.61,4.24,2.73,139.3,Satisfactory
Delhi,2015-01-22,Station_D2,177.2,466.1,181.2,134.8,71.0,38.6,3.1,14.1,1.0,8.55,17.26,1.63,73.7,Severe
Mumbai,2015-01-22,Station_M1,295.7,87.5,55.6,92.4,197.5,44.4,8.56,72.7,145.4,9.18,19.13,5.07,197.4,Poor
Mumbai,2015-01-22,Station_M2,246.7,135.2,114.3,31.8,130.6,18.4,3.99,65.3,86.6,17.15,24.27,3.34,256.5,Good
Chennai,2015-01-22,Station_C1,375.8,242.7,66.0,111.2,240.9,10.2,7.42,18.1,44.1,10.47,15.78,3.88,408.0,Moderate
Chennai,2015-01-22,Station_C2,160.5,307.3,186.4,45.1,88.2,15.3,2.41,50.3,3.6,0.15,8.76,0.95,152.6,Satisfactory
Kolkata,2015-01-22,Station_K1,76.3,582.8,188.8,130.9,61.4,33.6,0.3,80.6,66.9,9.91,5.61,6.92,334.6,Satisfactory
Kolkata,2015-01-22,Station_K2,206.8,460.5,86.4,95.2,44.9,41.4,7.16,50.0,62.8,5.01,12.91,9.87,108.8,Poor
Bangalore,2015-01-22,Station_B1,155.1,69.0,138.3,129.4,217.0,45.1,9.05,96.3,195.0,17.15,28.42,9.08,487.3,Poor
Bangalore,2015-01-22,Station_B2,100.0,522.3,178.4,147.9,79.5,9.1,3.49,81.5,55.5,1.79,0.6,1.35,210.5,Poor
Delhi,2015-01-23,Station_D1,211.6,100.4,95.2,37.7,160.4,23.2,1.04,53.0,5.9,14.24,16.03,7.04,481.9,Moderate
Delhi,2015-01-23,Station_D2,360.6,341.6,22.4,40.8,125.5,19.0,4.83,68.7,132.0,0.64,29.79,6.6,414.5,Poor
Mumbai,2015-01-23,Station_M1,221.5,214.2,33.6,133.3,172.2,22.4,3.49,14.6,70.9,0.16,12.2,0.79,379.4,Poor
Mumbai,2015-01-23,Station_M2,71.1,278.4,149.7,93.0,177.0,36.2,4.66,72.0,135.1,11.42,9.67,2.33,467.2,Moderate
Chennai,2015-01-23,Station_C1,82.0,69.2,146.7,147.3,230.3,32.9,2.26,4.9,107.7,5.51,29.35,2.48,310.7,Very Poor
Chennai,2015-01-23,Station_C2,82.7,417.3,138.9,3.7,147.4,25.4,0.56,53.8,27.2,10.97,29.34,6.69,36.1,Very Poor
Kolkata,2015-01-23,Station_K1,366.1,570.7,96.3,10.7,198.7,49.0,2.7,78.0,79.6,14.62,25.76,5.19,144.1,Good
Kolkata,2015-01-23,Station_K2,270.0,82.4,114.9,104.7,227.6,31.0,6.16,12.8,165.3,15.32,24.39,3.08,343.4,Moderate
Bangalore,2015-01-23,Station_B1,129.9,253.9,49.4,149.1,237.9,24.8,9.35,82.3,137.7,5.91,2.71,5.77,249.1,Moderate
Bangalore,2015-01-23,Station_B2,177.7,210.3,48.3,43.9,144.3,17.0,3.1,10.5,99.7,12.91,22.27,3.51,162.6,Good
Delhi,2015-01-24,Station_D1,369.8,45.0,17.7,89.8,126.9,28.4,9.48,8.6,25.1,3.03,10.05,0.67,275.4,Moderate
Delhi,2015-01-24,Station_D2,282.4,195.7,71.2,135.8,32.5,42.2,7.12,51.9,178.9,3.16,5.53,8.43,376.3,Moderate
Mumbai,2015-01-24,Station_M1,497.9,245.7,127.1,58.6,6.6,39.7,5.34,75.8,171.2,15.56,8.25,4.13,26.4,Very Poor
Mumbai,2015-01-24,Station_M2,373.3,333.7,92.5,145.1,132.9,30.6,8.09,59.9,118.4,13.64,29.21,1.11,83.7,Good
Chennai,2015-01-24,Station_C1,369.7,52.7,139.4,134.8,113.7,43.4,7.44,41.3,10.3,16.19,6.83,4.16,480.3,Poor
Chennai,2015-01-24,Station_C2,259.8,247.5,48.0,0.2,209.2,8.2,4.13,57.5,141.0,10.55,23.31,5.49,156.3,Poor
Kolkata,2015-01-24,Station_K1,495.3,250.8,159.9,92.9,48.0,5.3,4.41,36.6,7.6,7.12,29.48,1.19,3.8,Poor
Kolkata,2015-01-24,Station_K2,451.5,270.9,59.7,109.4,218.0,26.2,9.77,15.2,82.5,5.08,6.36,7.93,46.5,Very Poor
Bangalore,2015-01-24,Station_B1,164.5,168.0,72.9,87.4,104.6,18.9,1.61,87.4,80.1,15.83,2.62,4.14,450.0,Satisfactory
Bangalore,2015-01-24,Station_B2,492.1,14.0,161.9,122.0,23.0,42.5,5.91,83.2,169.5,11.28,21.18,4.68,344.7,Moderate
Delhi,2015-01-25,Station_D1,82.9,305.2,8.4,120.5,50.6,25.7,6.93,36.8,156.6,12.28,3.63,1.18,350.6,Very Poor
Delhi,2015-01-25,Station_D2,373.3,479.6,126.2,13.0,239.9,15.4,8.27,16.7,44.2,5.84,20.56,7.76,96.2,Very Poor
Mumbai,2015-01-25,Station_M1,11.4,500.7,19.5,56.4,6.6,36.9,1.47,15.9,41.6,2.31,16.35,5.64,329.0,Moderate
Mumbai,2015-01-25,Station_M2,393.8,272.4,115.8,41.5,19.7,17.0,5.32,72.1,41.4,1.93,19.71,7.63,435.4,Good
Chennai,2015-01-25,Station_C1,435.0,520.5,75.5,145.1,99.4,40.8,1.79,0.8,113.3,10.91,20.7,4.99,153.4,Poor
Chennai,2015-01-25,Station_C2,271.2,68.3,137.3,2.4,64.7,10.0,2.03,58.9,111.1,16.62,25.58,6.36,443.0,Severe
Kolkata,2015-01-25,Station_K1,258.4,396.4,166.2,34.4,149.6,46.3,3.02,34.9,57.3,18.9,26.74,7.58,404.8,Satisfactory
Kolkata,2015-01-25,Station_K2,149.0,567.8,196.2,31.8,75.6,24.0,6.82,54.2,145.3,2.37,8.89,8.0,23.4,Good
Bangalore,2015-01-25,Station_B1,493.0,40.9,59.7,122.7,91.3,19.1,2.15,26.2,60.2,10.41,25.45,9.56,366.2,Poor
Bangalore,2015-01-25,Station_B2,381.5,114.5,165.8,100.5,19.3,45.8,9.56,33.2,44.6,2.48,11.6,4.93,418.4,Satisfactory
Delhi,2015-01-26,Station_D1,282.3,252.8,137.1,99.8,60.1,2.2,9.04,49.8,119.4,3.4,18.98,3.65,281.7,Severe
Delhi,2015-01-26,Station_D2,488.9,55.9,50.4,93.9,144.7,24.8,3.48,21.0,64.3,19.48,27.08,9.34,372.8,Very Poor
Mumbai,2015-01-26,Station_M1,410.8,291.7,146.6,109.8,219.9,49.5,6.75,67.7,171.2,9.48,10.15,3.08,381.0,Good
Mumbai,2015-01-26,Station_M2,343.8,295.9,155.1,36.1,217.3,24.5,0.13,83.0,174.4,18.59,9.59,9.38,479.5,Severe
Chennai,2015-01-26,Station_C1,99.5,415.1,32.6,45.8,181.0,32.6,1.37,96.8,6.3,4.45,18.96,0.6,335.6,Severe
Chennai,2015-01-26,Station_C2,45.9,273.2,142.6,3.9,93.1,15.4,2.2,16.8,160.2,19.33,20.18,5.3,475.4,Moderate
Kolkata,2015-01-26,Station_K1,10.8,541.6,113.6,7.0,167.4,37.9,8.31,55.2,47.3,18.91,11.52,5.14,431.7,Good
Kolkata,2015-01-26,Station_K2,211.6,110.8,128.7,88.8,205.5,33.2,0.98,25.5,73.4,5.3,22.0,3.74,398.4,Poor
Bangalore,2015-01-26,Station_B1,221.7,435.5,13.4,73.4,144.8,1.2,4.97,12.7,197.6,2.32,0.82,9.04,170.6,Satisfactory
Bangalore,2015-01-26,Station_B2,1.9,181.5,99.3,58.5,56.0,42.2,9.87,38.9,175.0,15.86,22.43,5.94,194.7,Poor
Delhi,2015-01-27,Station_D1,369.9,485.5,109.6,4.0,142.6,26.0,4.55,21.3,91.2,4.36,21.63,2.55,362.1,Moderate
Delhi,2015-01-27,Station_D2,274.0,283.8,105.2,60.7,19.5,2.8,9.15,96.9,63.6,0.96,4.32,9.16,46.2,Poor
Mumbai,2015-01-27,Station_M1,300.6,507.0,156.4,133.4,231.4,49.7,4.15,19.0,100.7,0.64,18.46,4.76,50.0,Good
Mumbai,2015-01-27,Station_M2,43.4,42.5,61.9,128.6,61.3,25.0,1.88,46.7,35.4,7.47,4.54,9.62,261.5,Good
Chennai,2015-01-27,Station_C1,141.9,439.6,124.4,138.3,247.0,42.7,3.68,99.8,107.8,7.92,23.32,0.96,471.9,Satisfactory
Chennai,2015-01-27,Station_C2,8.1,271.1,60.6,78.4,157.6,6.5,8.16,86.4,179.4,10.29,21.55,0.74,489.6,Moderate
Kolkata,2015-01-27,Station_K1,82.4,192.3,47.7,137.6,76.6,46.8,5.78,64.4,162.2,7.2,1.52,8.74,483.7,Moderate
Kolkata,2015-01-27,Station_K2,395.6,183.9,121.3,97.9,70.8,16.0,5.67,49.4,162.1,10.8,19.15,5.47,349.4,Poor
Bangalore,2015-01-27,Station_B1,393.3,544.3,65.4,35.0,109.8,18.3,4.64,62.4,43.2,5.79,19.82,4.83,379.9,Moderate
Bangalore,2015-01-27,Station_B2,354.9,249.3,129.6,102.9,12.2,29.2,8.7,31.1,158.3,4.31,11.68,0.02,176.1,Good
Delhi,2015-01-28,Station_D1,347.1,499.1,87.9,135.4,104.0,24.9,7.43,44.6,144.9,19.78,22.72,3.78,182.2,Very Poor
Delhi,2015-01-28,Station_D2,246.8,526.1,48.6,33.3,127.0,45.2,0.34,97.6,185.2,12.0,7.59,1.37,11.3,Poor
Mumbai,2015-01-28,Station_M1,407.8,429.5,59.1,17.0,11.7,12.3,3.09,83.3,39.0,3.67,22.54,8.65,43.2,Severe
Mumbai,2015-01-28,Station_M2,332.3,582.0,164.1,79.4,209.0,30.6,2.65,61.4,161.8,2.66,16.25,0.3,79.9,Satisfactory
Chennai,2015-01-28,Station_C1,267.7,118.2,130.0,84.0,4.2,4.9,6.22,11.7,144.5,19.62,4.98,7.89,226.1,Moderate
Chennai,2015-01-28,Station_C2,198.2,94.9,24.8,108.7,62.1,14.0,7.32,3.8,183.8,8.98,7.14,8.11,43.5,Moderate
Kolkata,2015-01-28,Station_K1,462.5,98.3,122.3,4.1,249.3,29.4,4.9,63.4,144.1,5.44,25.09,1.07,261.6,Good
Kolkata,2015-01-28,Station_K2,105.8,595.5,75.3,111.7,237.5,4.8,9.79,96.0,53.2,16.61,24.95,3.98,108.7,Good
Bangalore,2015-01-28,Station_B1,83.1,140.5,136.2,52.9,78.6,16.0,2.3,88.4,151.9,8.26,29.22,3.28,441.9,Satisfactory
Bangalore,2015-01-28,Station_B2,331.5,528.1,38.0,35.5,82.8,30.9,8.13,1.3,156.4,4.47,2.03,1.2,144.8,Severe
Delhi,2015-01-29,Station_D1,2.4,385.3,178.2,3.1,243.9,40.3,2.0,72.8,6.8,6.25,28.46,0.37,77.2,Moderate
Delhi,2015-01-29,Station_D2,159.6,45.6,148.5,22.8,187.6,37.8,6.41,78.1,25.1,0.54,29.29,9.99,258.7,Severe
Mumbai,2015-01-29,Station_M1,401.4,582.6,38.3,82.9,105.5,45.4,2.73,20.3,186.2,12.62,2.12,7.69,317.9,Good
Mumbai,2015-01-29,Station_M2,410.4,318.7,68.6,35.0,171.5,25.5,4.35,47.7,36.8,9.25,23.42,7.89,259.8,Very Poor
Chennai,2015-01-29,Station_C1,74.5,27.6,44.6,93.4,80.6,40.3,8.21,76.2,133.1,18.9,17.57,2.42,463.1,Moderate
Chennai,2015-01-29,Station_C2,97.5,99.9,19.7,131.3,85.7,22.3,8.43,53.0,20.1,10.85,11.59,8.45,122.8,Moderate
Kolkata,2015-01-29,Station_K1,311.2,554.3,46.6,83.1,239.0,14.9,9.92,65.3,105.9,15.5,23.16,7.47,359.2,Severe
Kolkata,2015-01-29,Station_K2,476.8,387.8,29.6,120.9,88.4,43.6,4.76,64.7,63.2,12.68,20.23,2.77,318.3,Very Poor
Bangalore,2015-01-29,Station_B1,163.9,245.5,196.9,105.6,215.0,21.7,6.14,39.2,198.2,8.53,17.52,9.54,64.1,Satisfactory
Bangalore,2015-01-29,Station_B2,71.3,420.9,198.0,33.4,25.0,44.5,0.94,38.2,122.9,4.41,5.68,9.02,79.0,Very Poor
Delhi,2015-01-30,Station_D1,205.8,196.8,55.5,22.8,10.7,44.1,1.06,82.0,98.6,15.62,23.68,1.93,326.9,Good
Delhi,2015-01-30,Station_D2,192.0,319.8,130.0,77.4,161.1,22.6,9.43,72.1,182.2,2.69,10.98,7.63,39.6,Moderate
Mumbai,2015-01-30,Station_M1,467.8,474.9,4.8,1.5,162.4,23.5,5.71,43.1,23.8,16.71,18.39,0.23,52.8,Good
Mumbai,2015-01-30,Station_M2,261.5,301.6,123.6,74.4,106.2,35.5,3.48,60.0,134.5,13.53,29.44,2.7,245.5,Poor
Chennai,2015-01-30,Station_C1,440.1,156.6,39.8,57.5,19.0,13.1,9.26,80.3,177.9,18.83,12.04,4.24,64.8,Moderate
Chennai,2015-01-30,Station_C2,462.3,221.3,83.7,19.9,105.0,46.2,4.51,21.3,9.7,7.12,1.77,5.22,481.7,Very Poor
Kolkata,2015-01-30,Station_K1,449.2,286.6,166.9,14.5,184.4,14.4,6.83,36.3,170.5,13.59,6.23,0.08,91.8,Good
Kolkata,2015-01-30,Station_K2,98.9,140.3,88.8,66.5,179.9,9.7,3.01,20.0,4.0,10.25,12.3,7.03,221.2,Severe
Bangalore,2015-01-30,Station_B1,27.2,394.9,125.5,90.1,41.4,23.6,6.27,50.3,22.4,6.96,1.36,9.26,170.9,Very Poor
Bangalore,2015-01-30,Station_B2,350.0,437.0,19.9,83.9,71.4,5.2,6.82,45.7,124.0,14.3,21.3,6.45,454.1,Good
Delhi,2015-01-31,Station_D1,196.3,575.6,82.2,146.2,62.7,49.9,3.85,45.0,38.6,17.54,29.86,1.39,363.9,Very Poor
Delhi,2015-01-31,Station_D2,333.6,249.7,5.0,41.9,144.5,46.0,2.58,16.5,166.4,18.42,9.5,2.23,224.4,Severe
Mumbai,2015-01-31,Station_M1,160.3,268.3,119.9,52.2,141.1,22.3,4.91,2.4,100.0,0.6,16.48,1.4,176.1,Poor
Mumbai,2015-01-31,Station_M2,94.0,545.1,104.7,112.4,89.0,13.0,3.16,81.9,132.5,5.33,21.79,3.65,217.7,Good
Chennai,2015-01-31,Station_C1,260.3,1.5,35.1,130.6,216.5,6.7,7.13,60.6,62.1,16.8,26.42,9.44,382.6,Very Poor
Chennai,2015-01-31,Station_C2,345.6,214.3,130.6,86.9,113.0,7.6,1.58,75.3,16.7,9.89,7.12,3.75,377.0,Good
Kolkata,2015-01-31,Station_K1,388.5,508.3,29.5,117.1,119.8,37.9,5.14,4.1,147.6,15.95,7.3,1.05,241.3,Poor
Kolkata,2015-01-31,Station_K2,158.7,577.6,60.3,140.2,19.4,26.8,9.67,75.9,131.4,11.24,28.47,3.78,195.6,Satisfactory
Bangalore,2015-01-31,Station_B1,128.2,366.7,90.4,133.7,100.2,6.2,1.4,35.3,74.5,11.91,20.41,0.82,76.8,Moderate
Bangalore,2015-01-31,Station_B2,450.5,454.5,115.4,57.2,133.5,19.3,8.75,32.4,166.2,4.55,21.33,6.86,145.1,Severe
Delhi,2015-02-01,Station_D1,447.1,463.5,140.4,81.0,110.5,49.7,8.33,6.7,25.1,16.03,28.75,8.24,159.6,Severe
Delhi,2015-02-01,Station_D2,165.7,82.1,183.8,73.4,160.8,48.7,5.36,71.6,62.6,13.01,14.67,4.38,486.4,Moderate
Mumbai,2015-02-01,Station_M1,347.0,551.9,52.6,14.0,78.7,10.8,4.51,78.4,73.3,12.01,16.78,9.73,442.5,Moderate
Mumbai,2015-02-01,Station_M2,432.6,226.3,65.6,126.6,215.4,33.6,4.71,96.5,104.8,12.48,5.86,4.25,416.4,Very Poor
Chennai,2015-02-01,Station_C1,73.2,105.0,56.4,35.0,27.9,42.7,7.54,1.4,49.1,12.08,17.71,1.4,245.1,Very Poor
Chennai,2015-02-01,Station_C2,447.8,357.2,107.7,83.8,41.1,30.1,5.52,90.4,139.5,1.93,2.48,6.55,82.3,Moderate
Kolkata,2015-02-01,Station_K1,93.6,581.3,5.0,62.0,151.5,3.5,4.26,42.6,174.0,5.13,12.31,6.76,1.4,Good
Kolkata,2015-02-01,Station_K2,339.8,465.0,76.5,2.1,24.5,48.4,9.95,15.1,167.0,12.76,16.45,7.39,82.4,Good
Bangalore,2015-02-01,Station_B1,125.2,551.2,51.1,130.6,160.8,30.1,9.88,48.4,169.7,12.69,1.78,1.29,265.4,Satisfactory
Bangalore,2015-02-01,Station_B2,411.1,452.5,21.3,34.9,129.6,31.8,0.81,41.4,186.4,2.77,26.66,4.49,382.2,Very Poor
Delhi,2015-02-02,Station_D1,142.7,595.8,29.7,30.6,184.9,37.6,5.81,53.6,76.5,18.75,7.74,9.82,306.0,Satisfactory
Delhi,2015-02-02,Station_D2,136.8,95.7,55.3,143.3,183.2,26.5,0.03,53.2,16.7,19.76,15.78,4.74,220.9,Poor
Mumbai,2015-02-02,Station_M1,313.3,86.9,188.9,38.9,190.0,38.5,7.79,54.1,33.1,4.27,22.65,5.95,388.2,Moderate
Mumbai,2015-02-02,Station_M2,288.0,508.6,197.6,39.8,53.3,39.0,7.65,87.4,30.0,18.54,4.54,3.91,480.6,Satisfactory
Chennai,2015-02-02,Station_C1,446.3,563.6,90.2,56.2,136.2,42.4,7.76,54.7,139.2,15.14,12.25,4.69,208.8,Good
Chennai,2015-02-02,Station_C2,253.7,375.3,120.7,90.0,92.9,3.3,3.03,54.3,148.3,10.27,29.08,4.12,406.0,Severe
Kolkata,2015-02-02,Station_K1,275.9,563.9,136.7,75.5,77.6,2.6,3.58,46.1,91.3,19.73,17.45,6.62,372.9,Poor
Kolkata,2015-02-02,Station_K2,329.6,236.1,8.3,10.9,44.3,10.7,6.37,61.6,87.2,0.47,14.84,7.61,301.5,Good
Bangalore,2015-02-02,Station_B1,377.5,508.4,6.6,71.7,191.0,35.1,6.04,57.4,62.6,3.53,5.86,4.79,375.0,Severe
Bangalore,2015-02-02,Station_B2,131.2,468.3,149.4,44.2,199.1,12.5,1.17,85.1,112.5,7.09,2.34,6.21,488.2,Satisfactory
Delhi,2015-02-03,Station_D1,367.9,542.0,145.5,39.6,167.1,6.1,4.33,87.9,52.3,9.93,9.68,0.44,414.8,Good
Delhi,2015-02-03,Station_D2,347.2,88.5,171.9,126.8,27.1,14.2,6.93,39.1,29.4,7.79,15.76,1.0,227.2,Satisfactory
Mumbai,2015-02-03,Station_M1,70.7,514.2,80.0,80.3,3.0,36.3,2.73,71.8,193.6,17.9,4.58,4.79,249.8,Poor
Mumbai,2015-02-03,Station_M2,317.3,287.2,87.2,142.2,128.6,36.7,0.86,53.7,185.0,11.3,3.23,6.69,124.9,Poor
Chennai,2015-02-03,Station_C1,358.9,150.4,130.7,143.4,229.6,19.9,9.9,0.2,184.8,9.46,22.65,0.2,451.2,Moderate
Chennai,2015-02-03,Station_C2,197.6,562.6,21.1,114.6,130.4,30.6,9.9,91.6,143.4,14.1,13.99,2.47,217.4,Very Poor
Kolkata,2015-02-03,Station_K1,235.1,484.0,121.0,129.2,155.0,0.4,2.44,84.4,199.3,18.43,9.72,7.95,47.4,Moderate
Kolkata,2015-02-03,Station_K2,474.9,246.8,178.2,3.5,175.7,1.9,3.25,37.5,38.2,15.9,28.41,3.47,24.0,Satisfactory
Bangalore,2015-02-03,Station_B1,66.7,507.7,60.1,60.9,9.7,36.9,1.94,9.7,81.6,6.42,9.85,8.75,189.9,Poor
Bangalore,2015-02-03,Station_B2,300.3,310.3,129.0,10.0,133.5,41.0,2.65,63.0,32.7,17.61,29.95,3.9,364.3,Moderate
Delhi,2015-02-04,Station_D1,250.0,350.8,26.2,25.0,20.7,33.5,2.82,2.1,107.9,3.66,21.06,5.78,72.3,Satisfactory
Delhi,2015-02-04,Station_D2,344.0,0.0,121.5,147.3,37.7,1.7,4.84,69.2,111.0,13.9,16.28,4.43,77.3,Poor
Mumbai,2015-02-04,Station_M1,60.3,38.6,104.3,60.5,40.9,17.4,5.19,62.9,110.8,13.85,4.06,1.79,125.8,Good
Mumbai,2015-02-04,Station_M2,433.2,519.0,168.7,43.9,154.2,47.4,4.53,74.5,108.4,14.14,7.5,5.68,91.0,Moderate
Chennai,2015-02-04,Station_C1,119.4,451.4,78.6,135.7,112.3,47.7,4.1,1.7,182.9,15.0,26.03,4.66,29.9,Severe
Chennai,2015-02-04,Station_C2,121.7,180.5,199.6,39.0,85.6,15.7,9.88,6.5,163.6,14.3,8.82,2.92,121.1,Satisfactory
Kolkata,2015-02-04,Station_K1,277.6,250.5,130.1,55.1,129.8,37.4,3.26,71.3,74.2,16.94,23.03,4.1,393.3,Poor
Kolkata,2015-02-04,Station_K2,96.7,564.1,154.4,113.5,159.4,29.9,4.96,93.9,66.6,1.02,20.11,8.72,18.9,Satisfactory
Bangalore,2015-02-04,Station_B1,105.8,420.0,18.8,2.8,184.6,46.3,9.85,28.0,65.7,15.45,25.76,4.03,132.3,Poor
Bangalore,2015-02-04,Station_B2,263.4,312.0,139.5,132.5,24.0,21.0,4.96,41.6,72.8,2.6,28.61,0.15,35.6,Very Poor
Delhi,2015-02-05,Station_D1,332.2,288.5,35.2,97.4,236.8,24.1,2.66,24.6,66.8,12.01,10.56,5.26,20.5,Very Poor
Delhi,2015-02-05,Station_D2,229.2,501.3,22.2,64.1,148.1,16.2,8.25,7.7,9.3,7.18,21.66,7.89,498.5,Good
Mumbai,2015-02-05,Station_M1,13.7,132.2,96.3,51.7,84.3,43.5,0.97,1.6,167.4,4.37,19.67,8.28,63.9,Severe
Mumbai,2015-02-05,Station_M2,456.0,345.1,133.9,51.7,100.0,40.4,9.13,12.5,183.8,1.74,23.88,6.59,74.7,Satisfactory
Chennai,2015-02-05,Station_C1,103.6,461.8,49.9,78.0,22.3,3.1,3.19,38.4,164.8,8.79,29.21,8.75,466.0,Satisfactory
Chennai,2015-02-05,Station_C2,223.5,266.9,19.4,97.0,245.6,3.4,3.37,25.6,167.9,6.91,25.77,5.87,156.3,Moderate
Kolkata,2015-02-05,Station_K1,104.5,538.3,60.1,24.7,187.4,2.2,2.07,13.7,189.5,16.13,7.64,4.52,414.2,Very Poor
Kolkata,2015-02-05,Station_K2,27.8,541.6,90.3,147.4,224.8,31.5,8.03,61.5,21.4,2.14,12.48,6.15,409.3,Satisfactory
Bangalore,2015-02-05,Station_B1,125.4,120.3,33.8,138.1,179.8,33.2,8.15,56.5,141.9,1.99,3.81,6.45,95.3,Severe
Bangalore,2015-02-05,Station_B2,484.9,541.3,77.6,60.6,69.0,43.8,8.38,75.1,159.3,12.72,25.88,4.05,164.8,Satisfactory
Delhi,2015-02-06,Station_D1,164.2,499.6,181.1,97.0,90.0,19.3,5.13,85.2,56.5,3.5,29.45,3.81,250.8,Very Poor
Delhi,2015-02-06,Station_D2,362.5,425.3,192.0,132.5,39.0,18.8,5.04,47.1,116.0,5.89,4.72,9.67,478.9,Satisfactory
Mumbai,2015-02-06,Station_M1,184.6,170.6,13.9,18.4,64.8,12.0,0.45,52.2,154.2,0.36,12.35,7.01,435.2,Moderate
Mumbai,2015-02-06,Station_M2,157.6,567.4,177.4,69.0,173.8,22.0,9.36,97.8,177.4,14.42,7.21,5.48,4.0,Very Poor
Chennai,2015-02-06,Station_C1,181.9,46.0,4.0,74.6,90.0,38.4,9.47,53.3,5.9,1.23,23.7,0.13,264.5,Severe
Chennai,2015-02-06,Station_C2,11.5,460.2,181.0,145.1,140.1,18.9,0.37,92.3,26.6,11.71,22.66,8.22,131.3,Poor
Kolkata,2015-02-06,Station_K1,406.5,299.1,152.8,3.6,146.3,34.8,4.34,59.3,40.0,13.76,0.12,9.25,186.1,Good
