City,Datetime,Station,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Delhi,2015-01-01 17:00:00,Station_D1,477.9,97.5,122.6,139.2,149.3,43.1,1.75,4.2,174.9,3.43,11.63,9.57,246.9,Poor
Delhi,2015-01-01 17:00:00,Station_D2,408.9,71.2,78.1,42.9,14.6,26.5,3.76,55.8,77.9,7.57,22.95,1.19,442.7,Satisfactory
Mumbai,2015-01-01 17:00:00,Station_M1,270.4,146.7,73.6,73.9,24.2,49.2,9.68,77.9,103.5,8.66,9.81,9.92,294.6,Moderate
Mumbai,2015-01-01 17:00:00,Station_M2,393.0,223.1,72.0,65.3,218.3,47.8,0.73,80.3,161.0,18.61,20.55,3.85,208.9,Satisfactory
Chennai,2015-01-01 17:00:00,Station_C1,164.7,114.3,186.5,71.5,2.2,31.1,2.43,35.0,34.1,10.68,18.61,9.74,21.1,Very Poor
Chennai,2015-01-01 17:00:00,Station_C2,262.7,310.0,196.2,48.0,238.9,33.4,7.88,33.8,156.0,15.58,4.19,9.05,72.6,Good
Kolkata,2015-01-01 17:00:00,Station_K1,221.3,340.3,170.9,14.8,146.3,21.0,8.8,8.4,37.7,7.24,20.37,6.98,329.8,Good
Kolkata,2015-01-01 17:00:00,Station_K2,47.2,300.4,86.8,129.7,81.5,47.1,1.74,29.1,47.1,19.78,22.44,5.86,0.9,Moderate
Bangalore,2015-01-01 17:00:00,Station_B1,460.5,440.9,28.3,60.4,38.2,24.6,2.87,61.3,127.3,6.07,27.92,2.86,297.8,Good
Bangalore,2015-01-01 17:00:00,Station_B2,163.9,9.4,107.3,76.0,161.7,42.4,2.43,54.9,102.6,18.2,23.49,9.72,224.2,Poor
Delhi,2015-01-01 18:00:00,Station_D1,296.1,322.6,3.8,99.8,200.1,45.3,6.69,33.2,19.6,15.35,19.61,2.23,373.0,Severe
Delhi,2015-01-01 18:00:00,Station_D2,343.7,470.4,147.1,27.7,65.6,15.3,2.27,11.6,19.6,7.55,5.63,2.64,138.8,Good
Mumbai,2015-01-01 18:00:00,Station_M1,64.1,241.9,93.2,149.9,119.9,3.9,9.8,86.2,8.8,10.19,17.58,7.2,300.2,Good
Mumbai,2015-01-01 18:00:00,Station_M2,81.2,226.0,89.6,34.6,91.6,42.1,2.04,5.7,182.1,4.56,12.65,2.52,106.6,Poor
Chennai,2015-01-01 18:00:00,Station_C1,156.1,246.4,5.9,96.9,191.9,1.9,1.42,44.9,87.4,3.92,10.05,8.3,349.0,Good
Chennai,2015-01-01 18:00:00,Station_C2,298.0,554.2,63.2,107.5,213.1,37.2,9.13,62.4,108.0,14.27,1.97,5.39,227.1,Severe
Kolkata,2015-01-01 18:00:00,Station_K1,491.5,173.9,33.0,90.2,40.0,48.2,3.45,22.9,105.0,0.72,25.65,4.48,255.7,Poor
Kolkata,2015-01-01 18:00:00,Station_K2,259.7,508.7,17.6,70.4,60.2,48.1,4.97,12.5,43.2,19.88,10.39,6.01,89.6,Very Poor
Bangalore,2015-01-01 18:00:00,Station_B1,264.9,82.9,26.1,34.1,233.5,41.4,0.54,4.8,74.0,16.84,6.67,2.67,442.8,Severe
Bangalore,2015-01-01 18:00:00,Station_B2,307.1,126.8,111.6,90.7,3.1,47.6,2.34,45.2,195.8,12.11,10.49,9.7,485.6,Severe
Delhi,2015-01-01 19:00:00,Station_D1,336.8,416.6,5.0,127.6,120.5,0.7,9.99,14.4,26.6,5.01,1.42,1.51,246.6,Moderate
Delhi,2015-01-01 19:00:00,Station_D2,443.0,596.4,155.6,108.3,221.9,12.2,3.79,38.5,53.5,18.15,8.21,1.81,89.7,Very Poor
Mumbai,2015-01-01 19:00:00,Station_M1,63.6,434.9,111.1,47.3,174.4,30.7,9.31,85.9,155.8,7.96,25.98,6.12,482.6,Very Poor
Mumbai,2015-01-01 19:00:00,Station_M2,121.8,201.9,48.6,70.7,78.1,32.2,1.36,10.5,171.1,7.23,23.49,7.22,427.6,Severe
Chennai,2015-01-01 19:00:00,Station_C1,152.3,91.3,63.3,75.8,80.2,31.4,2.91,88.1,74.7,6.09,12.04,2.6,393.9,Severe
Chennai,2015-01-01 19:00:00,Station_C2,356.8,557.4,18.6,89.2,61.6,34.7,1.13,11.3,69.6,17.45,23.65,3.0,364.0,Satisfactory
Kolkata,2015-01-01 19:00:00,Station_K1,424.2,497.9,172.9,144.1,22.0,5.2,1.87,65.1,14.7,19.49,9.49,6.34,484.7,Poor
Kolkata,2015-01-01 19:00:00,Station_K2,315.8,153.6,25.2,77.9,210.4,5.7,3.46,70.7,138.8,3.11,18.57,8.92,339.6,Moderate
Bangalore,2015-01-01 19:00:00,Station_B1,37.5,438.6,41.9,131.5,1.9,31.5,8.0,85.4,83.3,5.88,24.16,8.34,46.8,Moderate
Bangalore,2015-01-01 19:00:00,Station_B2,112.8,447.9,133.6,148.0,17.3,13.8,0.01,58.4,122.8,9.41,10.41,3.75,111.5,Very Poor
Delhi,2015-01-01 20:00:00,Station_D1,264.2,381.3,46.6,5.1,173.3,30.6,8.62,12.3,95.1,8.48,13.14,8.55,32.8,Poor
Delhi,2015-01-01 20:00:00,Station_D2,10.6,415.8,91.8,25.1,173.8,33.7,1.1,9.5,149.4,15.78,10.21,6.95,401.1,Satisfactory
Mumbai,2015-01-01 20:00:00,Station_M1,258.0,229.6,133.0,67.2,106.7,47.3,2.98,37.3,80.3,13.67,27.04,1.83,297.8,Poor
Mumbai,2015-01-01 20:00:00,Station_M2,459.8,76.4,44.4,84.8,123.4,30.2,4.5,97.2,77.7,4.08,18.76,0.33,68.0,Good
Chennai,2015-01-01 20:00:00,Station_C1,145.0,342.6,64.8,109.5,196.1,1.3,0.19,41.5,53.9,8.63,14.83,8.75,326.5,Poor
Chennai,2015-01-01 20:00:00,Station_C2,21.0,354.5,95.5,21.4,164.8,6.9,9.52,51.2,110.7,7.61,8.36,2.02,338.1,Good
Kolkata,2015-01-01 20:00:00,Station_K1,112.0,282.7,66.7,105.9,63.1,15.2,6.8,92.7,46.0,19.94,3.21,7.26,230.3,Severe
Kolkata,2015-01-01 20:00:00,Station_K2,461.9,550.3,155.9,13.5,45.3,1.7,0.01,25.6,89.6,18.61,24.14,6.36,423.7,Poor
Bangalore,2015-01-01 20:00:00,Station_B1,265.8,4.3,62.4,60.7,61.7,33.5,5.41,66.9,67.6,16.87,29.18,1.8,28.3,Severe
Bangalore,2015-01-01 20:00:00,Station_B2,387.6,208.7,81.1,148.9,11.4,8.6,2.55,3.3,114.6,18.26,17.62,4.3,127.5,Poor
Delhi,2015-01-01 21:00:00,Station_D1,436.3,341.7,150.6,14.7,60.0,45.3,3.86,63.8,162.4,10.04,8.84,6.06,137.7,Satisfactory
Delhi,2015-01-01 21:00:00,Station_D2,464.8,545.9,79.3,22.1,187.3,41.7,3.5,81.6,52.1,12.7,0.8,7.36,153.2,Good
Mumbai,2015-01-01 21:00:00,Station_M1,139.6,222.9,30.6,106.8,161.6,36.8,7.67,49.2,173.4,4.42,21.52,9.61,148.1,Severe
Mumbai,2015-01-01 21:00:00,Station_M2,423.3,94.1,182.0,92.5,133.2,48.8,9.43,86.2,67.1,3.92,25.85,4.0,460.8,Very Poor
Chennai,2015-01-01 21:00:00,Station_C1,123.3,55.7,119.3,112.8,236.7,31.6,5.87,28.8,79.9,13.31,14.89,2.07,218.3,Very Poor
Chennai,2015-01-01 21:00:00,Station_C2,415.9,292.0,100.0,139.6,117.5,22.2,6.77,64.2,38.3,1.86,9.7,2.87,78.2,Poor
Kolkata,2015-01-01 21:00:00,Station_K1,490.7,434.1,127.1,15.7,57.1,5.2,5.93,53.7,2.4,1.46,16.93,2.57,402.1,Good
Kolkata,2015-01-01 21:00:00,Station_K2,444.0,473.8,124.1,119.3,131.8,23.5,9.69,14.5,18.6,10.31,3.09,9.12,354.7,Good
Bangalore,2015-01-01 21:00:00,Station_B1,479.5,163.3,140.5,77.3,148.2,12.2,2.43,15.4,106.4,15.97,5.52,0.96,351.8,Satisfactory
Bangalore,2015-01-01 21:00:00,Station_B2,271.1,91.2,29.6,93.1,39.5,35.6,8.19,85.7,48.9,15.7,4.49,2.26,314.5,Satisfactory
Delhi,2015-01-01 22:00:00,Station_D1,313.2,96.4,120.9,92.2,42.4,20.7,0.86,37.5,183.3,12.77,21.13,3.42,197.8,Poor
Delhi,2015-01-01 22:00:00,Station_D2,254.1,25.4,18.5,126.8,192.9,8.4,6.84,62.2,137.5,12.18,15.66,4.86,148.6,Good
Mumbai,2015-01-01 22:00:00,Station_M1,90.4,274.9,199.4,130.7,129.2,21.6,7.02,32.1,151.3,10.99,28.58,0.74,355.1,Very Poor
Mumbai,2015-01-01 22:00:00,Station_M2,69.6,6.8,157.5,120.9,155.1,6.1,1.6,75.4,65.5,16.58,20.84,3.91,392.9,Very Poor
Chennai,2015-01-01 22:00:00,Station_C1,431.4,89.4,49.6,90.0,65.1,2.0,8.32,85.3,70.4,14.84,3.5,7.14,115.9,Severe
Chennai,2015-01-01 22:00:00,Station_C2,132.8,371.8,191.1,130.7,169.7,24.0,6.46,63.5,93.2,14.6,25.08,2.12,24.6,Very Poor
Kolkata,2015-01-01 22:00:00,Station_K1,89.6,272.2,173.5,121.8,218.4,29.8,8.39,93.4,193.6,10.53,6.76,5.36,283.9,Poor
Kolkata,2015-01-01 22:00:00,Station_K2,8.8,283.4,97.7,93.6,162.3,4.8,4.75,89.7,104.9,2.73,7.5,8.97,348.1,Good
Bangalore,2015-01-01 22:00:00,Station_B1,230.3,63.0,93.2,147.2,70.5,24.3,4.45,25.0,67.9,13.06,24.13,1.15,346.1,Severe
Bangalore,2015-01-01 22:00:00,Station_B2,20.3,386.5,193.9,81.7,185.9,24.8,8.55,59.9,88.8,2.52,4.4,5.98,199.2,Very Poor
Delhi,2015-01-01 23:00:00,Station_D1,282.9,280.9,106.3,18.3,179.7,23.5,2.36,5.8,36.5,13.78,25.8,3.47,460.5,Good
Delhi,2015-01-01 23:00:00,Station_D2,61.3,523.4,143.0,92.8,24.2,35.6,4.6,26.9,19.0,7.46,0.99,0.76,207.3,Poor
Mumbai,2015-01-01 23:00:00,Station_M1,118.6,241.5,37.2,81.6,11.5,13.2,2.97,34.7,194.8,7.53,11.45,7.68,183.5,Poor
Mumbai,2015-01-01 23:00:00,Station_M2,110.4,309.9,125.2,15.0,63.4,23.2,7.36,85.8,176.4,4.79,27.66,6.63,239.8,Moderate
Chennai,2015-01-01 23:00:00,Station_C1,149.6,412.6,73.1,127.9,194.3,47.7,5.45,26.0,130.7,2.85,2.15,0.06,32.7,Good
Chennai,2015-01-01 23:00:00,Station_C2,499.0,274.5,130.0,72.5,9.1,27.5,7.91,23.6,57.4,19.0,5.07,6.14,219.2,Very Poor
Kolkata,2015-01-01 23:00:00,Station_K1,456.9,162.6,186.7,93.1,156.8,5.8,1.94,68.4,80.9,16.02,26.9,3.62,332.7,Very Poor
Kolkata,2015-01-01 23:00:00,Station_K2,330.7,139.0,178.9,74.0,46.2,41.1,0.33,10.8,165.2,14.86,24.91,7.07,289.5,Good
Bangalore,2015-01-01 23:00:00,Station_B1,99.5,16.5,82.6,139.7,159.1,22.0,1.12,45.6,51.9,15.86,11.87,4.79,251.8,Good
Bangalore,2015-01-01 23:00:00,Station_B2,325.0,427.6,8.4,116.1,248.4,48.5,5.66,94.5,116.8,1.82,9.87,9.52,439.6,Poor
Delhi,2015-01-02 00:00:00,Station_D1,145.3,206.6,144.3,67.7,162.0,23.9,4.77,28.0,145.2,10.27,29.29,6.14,87.6,Poor
Delhi,2015-01-02 00:00:00,Station_D2,319.0,3.6,121.4,124.3,231.2,31.9,8.62,73.2,20.9,3.94,13.42,5.26,286.8,Very Poor
Mumbai,2015-01-02 00:00:00,Station_M1,468.4,34.6,51.0,55.3,70.1,45.8,4.76,89.9,80.3,9.9,3.23,7.21,60.9,Satisfactory
Mumbai,2015-01-02 00:00:00,Station_M2,144.1,84.8,179.9,6.5,81.8,35.1,6.05,72.4,87.4,7.27,13.82,8.15,284.0,Satisfactory
Chennai,2015-01-02 00:00:00,Station_C1,388.2,115.3,67.5,96.2,50.3,25.7,4.59,89.2,191.3,2.92,13.01,5.38,42.7,Moderate
Chennai,2015-01-02 00:00:00,Station_C2,267.5,41.1,3.7,55.4,242.8,19.4,5.27,11.1,88.2,12.45,4.75,3.15,445.8,Poor
Kolkata,2015-01-02 00:00:00,Station_K1,70.7,574.7,151.9,75.7,78.7,35.4,6.61,43.7,41.2,2.59,21.98,2.65,491.4,Good
Kolkata,2015-01-02 00:00:00,Station_K2,421.9,512.7,114.5,6.8,147.5,38.4,8.7,71.4,62.3,19.27,10.09,3.8,83.0,Severe
Bangalore,2015-01-02 00:00:00,Station_B1,344.9,331.8,71.4,113.9,67.9,34.8,9.53,15.3,198.4,2.4,6.8,3.69,56.3,Moderate
Bangalore,2015-01-02 00:00:00,Station_B2,476.0,519.4,74.2,24.7,205.3,36.1,5.86,10.0,70.1,3.46,29.5,1.52,17.3,Satisfactory
Delhi,2015-01-02 01:00:00,Station_D1,434.8,351.0,109.7,68.9,71.7,41.8,5.2,78.1,4.4,9.59,23.06,6.55,370.7,Poor
Delhi,2015-01-02 01:00:00,Station_D2,94.7,2.6,122.7,73.2,130.6,19.4,9.68,13.1,186.4,19.9,9.93,6.34,17.7,Satisfactory
Mumbai,2015-01-02 01:00:00,Station_M1,282.1,310.2,92.3,32.1,219.9,10.4,0.26,84.8,52.8,14.38,22.03,0.77,491.4,Poor
Mumbai,2015-01-02 01:00:00,Station_M2,372.1,499.7,73.9,143.4,168.9,18.5,8.23,45.2,194.1,16.59,16.24,7.47,266.4,Poor
Chennai,2015-01-02 01:00:00,Station_C1,217.0,450.4,72.3,103.6,207.2,49.5,5.73,1.3,12.1,11.87,16.36,4.44,61.2,Good
Chennai,2015-01-02 01:00:00,Station_C2,297.8,313.3,142.0,4.1,144.1,23.5,6.08,5.8,132.6,19.39,26.83,8.04,253.8,Poor
Kolkata,2015-01-02 01:00:00,Station_K1,144.0,492.7,19.2,131.5,137.7,28.5,2.44,77.9,58.6,5.21,11.68,8.55,422.0,Very Poor
Kolkata,2015-01-02 01:00:00,Station_K2,320.9,131.7,198.9,70.8,66.3,25.4,7.68,53.3,65.1,4.05,3.02,3.12,62.6,Poor
Bangalore,2015-01-02 01:00:00,Station_B1,250.6,464.1,157.0,67.8,71.0,38.6,1.63,27.3,124.9,13.94,12.76,4.01,144.9,Poor
Bangalore,2015-01-02 01:00:00,Station_B2,456.2,218.8,48.7,66.8,113.8,16.9,1.29,94.5,168.0,6.95,9.06,0.86,9.7,Very Poor
Delhi,2015-01-02 02:00:00,Station_D1,30.8,588.8,71.8,0.5,105.0,10.4,2.82,32.1,168.4,16.89,13.98,9.83,69.5,Satisfactory
Delhi,2015-01-02 02:00:00,Station_D2,470.0,114.6,32.1,6.4,144.7,13.8,7.94,94.7,132.6,9.69,25.62,3.9,335.5,Moderate
Mumbai,2015-01-02 02:00:00,Station_M1,364.5,519.3,36.3,49.3,92.3,43.5,8.12,61.3,136.2,15.64,2.43,4.69,279.3,Very Poor
Mumbai,2015-01-02 02:00:00,Station_M2,378.3,363.0,83.9,95.5,179.7,30.4,7.7,29.7,85.5,0.99,12.07,7.43,64.6,Very Poor
Chennai,2015-01-02 02:00:00,Station_C1,241.7,179.8,183.8,63.6,161.7,41.8,6.45,34.7,101.6,18.56,3.03,4.9,8.7,Good
Chennai,2015-01-02 02:00:00,Station_C2,435.5,497.0,45.4,26.1,0.6,23.8,1.03,77.6,155.1,14.71,3.96,6.81,483.7,Good
Kolkata,2015-01-02 02:00:00,Station_K1,319.9,276.0,152.2,83.7,136.6,42.7,8.63,62.1,196.9,5.44,14.47,5.57,349.4,Very Poor
Kolkata,2015-01-02 02:00:00,Station_K2,26.0,462.6,5.6,75.4,214.3,32.6,7.44,58.5,94.2,4.88,3.57,8.89,322.0,Poor
Bangalore,2015-01-02 02:00:00,Station_B1,226.0,341.4,119.4,87.1,89.1,40.5,2.75,43.3,136.1,12.91,25.76,3.6,268.6,Severe
Bangalore,2015-01-02 02:00:00,Station_B2,72.2,370.4,62.0,21.3,160.7,35.2,8.11,67.5,55.7,12.41,1.75,3.5,116.1,Poor
Delhi,2015-01-02 03:00:00,Station_D1,28.6,87.6,123.9,72.5,245.0,7.2,6.01,25.0,11.4,19.53,20.45,3.67,270.1,Poor
Delhi,2015-01-02 03:00:00,Station_D2,147.1,411.8,37.1,67.0,244.5,1.9,2.3,65.3,136.9,11.12,3.75,9.89,489.4,Satisfactory
Mumbai,2015-01-02 03:00:00,Station_M1,11.8,171.6,179.2,54.4,200.0,17.6,1.98,18.5,101.6,2.15,5.4,4.09,407.9,Good
Mumbai,2015-01-02 03:00:00,Station_M2,247.0,241.4,173.1,141.9,79.0,46.2,8.01,18.2,7.3,4.76,14.54,1.29,97.8,Severe
Chennai,2015-01-02 03:00:00,Station_C1,311.8,284.9,147.6,63.6,24.2,9.5,8.51,14.7,4.8,8.17,9.0,2.47,478.4,Good
Chennai,2015-01-02 03:00:00,Station_C2,43.2,418.1,163.9,67.5,97.8,1.6,4.29,15.3,23.7,6.95,19.07,2.19,212.5,Satisfactory
Kolkata,2015-01-02 03:00:00,Station_K1,222.9,559.4,99.0,98.8,223.1,30.2,3.37,66.3,110.0,2.38,5.45,5.17,340.6,Poor
Kolkata,2015-01-02 03:00:00,Station_K2,191.1,35.1,147.2,108.8,69.3,8.7,9.93,43.6,99.6,18.71,20.14,8.2,47.5,Moderate
Bangalore,2015-01-02 03:00:00,Station_B1,79.1,358.1,2.5,38.3,122.0,32.6,0.81,55.9,170.7,14.35,0.24,4.99,472.3,Very Poor
Bangalore,2015-01-02 03:00:00,Station_B2,221.7,260.2,154.8,115.7,212.5,22.7,5.8,59.5,40.8,13.11,26.36,6.25,92.6,Good
Delhi,2015-01-02 04:00:00,Station_D1,329.9,5.7,101.1,44.2,77.4,21.1,8.19,52.1,192.4,12.6,23.15,0.47,48.4,Very Poor
Delhi,2015-01-02 04:00:00,Station_D2,493.9,285.3,69.9,51.3,86.2,34.5,7.56,3.1,186.7,1.75,24.27,1.53,98.1,Moderate
Mumbai,2015-01-02 04:00:00,Station_M1,442.2,283.9,132.7,107.3,206.0,46.3,4.3,45.5,11.7,11.72,2.1,8.37,102.6,Severe
Mumbai,2015-01-02 04:00:00,Station_M2,444.5,540.7,132.7,129.8,96.9,37.9,3.69,49.5,115.2,9.29,10.33,7.43,56.1,Moderate
Chennai,2015-01-02 04:00:00,Station_C1,236.3,148.0,30.2,28.6,58.8,4.8,6.51,98.2,45.0,17.35,13.67,5.47,244.5,Very Poor
Chennai,2015-01-02 04:00:00,Station_C2,23.2,305.2,187.3,50.5,68.5,16.5,7.56,32.6,39.6,19.32,1.89,7.7,39.4,Good
Kolkata,2015-01-02 04:00:00,Station_K1,197.0,84.6,37.1,143.7,10.7,3.2,8.56,37.8,84.0,17.43,24.03,4.03,160.9,Satisfactory
Kolkata,2015-01-02 04:00:00,Station_K2,108.7,11.0,152.3,138.3,233.6,5.6,9.27,35.8,142.4,5.62,17.48,1.63,338.8,Moderate
Bangalore,2015-01-02 04:00:00,Station_B1,352.7,406.3,65.9,32.8,9.7,3.6,2.33,26.8,119.6,16.51,26.32,9.07,8.7,Severe
Bangalore,2015-01-02 04:00:00,Station_B2,258.9,69.0,83.0,99.8,149.0,17.6,1.13,42.3,109.6,8.05,9.29,7.68,346.6,Moderate
Delhi,2015-01-02 05:00:00,Station_D1,172.3,135.6,3.1,89.7,171.6,36.1,9.84,58.9,185.6,19.93,11.77,7.35,78.9,Severe
Delhi,2015-01-02 05:00:00,Station_D2,461.5,540.3,61.0,23.4,191.1,21.3,8.53,25.7,37.4,16.06,19.42,6.55,148.8,Moderate
Mumbai,2015-01-02 05:00:00,Station_M1,331.5,293.8,38.3,99.2,72.6,18.4,6.99,88.6,197.9,18.54,10.15,3.38,65.8,Very Poor
Mumbai,2015-01-02 05:00:00,Station_M2,29.6,369.4,146.8,56.2,139.9,20.7,9.44,71.5,154.8,8.3,1.17,2.29,207.5,Poor
Chennai,2015-01-02 05:00:00,Station_C1,58.4,423.4,18.7,142.4,113.6,0.7,5.52,12.7,176.5,8.68,4.19,1.55,242.2,Satisfactory
Chennai,2015-01-02 05:00:00,Station_C2,158.4,53.7,165.2,14.4,218.0,25.7,2.81,49.0,75.9,1.66,18.26,3.56,23.1,Poor
Kolkata,2015-01-02 05:00:00,Station_K1,450.4,31.0,91.2,46.3,121.6,2.9,3.33,74.7,129.3,8.84,15.38,6.2,464.4,Good
Kolkata,2015-01-02 05:00:00,Station_K2,6.4,274.3,187.3,1.4,165.9,41.8,6.6,3.9,143.4,15.53,12.57,5.17,212.4,Very Poor
Bangalore,2015-01-02 05:00:00,Station_B1,61.2,145.8,164.8,77.8,61.8,20.4,2.66,69.2,175.5,18.08,24.28,5.34,267.1,Poor
Bangalore,2015-01-02 05:00:00,Station_B2,92.0,441.8,186.9,73.7,122.3,35.2,4.55,27.4,178.7,4.07,21.78,2.47,273.2,Severe
Delhi,2015-01-02 06:00:00,Station_D1,21.7,65.6,191.1,86.7,210.7,5.2,3.94,4.5,72.1,13.7,27.23,6.0,72.2,Moderate
Delhi,2015-01-02 06:00:00,Station_D2,285.0,143.7,70.2,96.1,118.3,25.0,5.07,95.1,145.3,2.67,26.63,2.81,144.0,Good
Mumbai,2015-01-02 06:00:00,Station_M1,365.0,209.0,173.3,97.2,62.5,25.5,6.03,10.2,93.0,4.1,11.21,1.21,384.2,Poor
Mumbai,2015-01-02 06:00:00,Station_M2,402.4,446.1,99.2,136.7,54.0,36.4,7.51,55.7,191.7,2.76,23.53,2.22,400.2,Severe
Chennai,2015-01-02 06:00:00,Station_C1,181.2,18.2,137.7,15.3,198.9,27.9,2.62,0.9,6.8,19.48,12.51,4.09,299.7,Moderate
Chennai,2015-01-02 06:00:00,Station_C2,296.4,150.9,104.5,8.3,198.0,44.7,3.28,71.9,27.9,1.06,29.55,3.71,175.9,Very Poor
Kolkata,2015-01-02 06:00:00,Station_K1,124.5,421.5,59.6,125.3,40.8,31.8,9.53,50.6,79.3,17.94,9.7,0.39,290.8,Poor
Kolkata,2015-01-02 06:00:00,Station_K2,273.1,331.0,39.6,118.3,247.0,6.4,4.2,47.4,141.8,8.57,5.17,1.26,231.3,Severe
Bangalore,2015-01-02 06:00:00,Station_B1,425.7,589.6,83.0,61.8,87.3,37.6,8.09,28.0,52.0,18.72,25.07,9.71,295.6,Poor
Bangalore,2015-01-02 06:00:00,Station_B2,108.0,280.7,107.6,132.7,85.1,25.2,4.91,55.9,9.3,6.14,17.23,3.59,268.0,Moderate
Delhi,2015-01-02 07:00:00,Station_D1,326.0,472.6,147.9,140.3,169.5,49.1,0.01,6.0,151.0,14.98,13.58,8.07,89.6,Satisfactory
Delhi,2015-01-02 07:00:00,Station_D2,440.5,468.5,183.9,46.9,133.8,16.2,4.33,19.1,99.8,11.61,8.53,6.87,323.7,Moderate
Mumbai,2015-01-02 07:00:00,Station_M1,317.2,588.3,9.0,88.5,47.4,41.9,5.8,18.4,7.6,11.52,22.91,4.37,183.8,Very Poor
Mumbai,2015-01-02 07:00:00,Station_M2,124.5,312.9,7.6,25.8,171.3,4.4,5.22,46.6,140.8,18.12,7.0,3.71,475.6,Satisfactory
Chennai,2015-01-02 07:00:00,Station_C1,236.5,505.3,43.5,48.3,80.1,33.3,8.66,66.2,108.3,18.86,13.9,7.81,111.7,Severe
Chennai,2015-01-02 07:00:00,Station_C2,342.1,103.0,127.7,39.6,228.9,21.1,6.29,29.0,113.2,12.9,24.76,4.01,133.2,Moderate
Kolkata,2015-01-02 07:00:00,Station_K1,247.3,451.5,149.8,124.9,97.9,39.4,6.23,0.5,5.7,16.62,0.77,6.83,87.0,Poor
Kolkata,2015-01-02 07:00:00,Station_K2,223.9,241.1,114.1,64.6,208.4,48.1,6.77,80.6,48.8,16.05,16.78,4.37,37.8,Very Poor
Bangalore,2015-01-02 07:00:00,Station_B1,90.9,543.2,22.2,95.7,211.8,4.4,1.77,15.4,140.0,12.36,6.28,9.55,177.5,Severe
Bangalore,2015-01-02 07:00:00,Station_B2,244.9,493.5,139.6,124.6,243.3,30.5,6.57,76.9,62.8,17.65,27.07,3.0,18.2,Good
Delhi,2015-01-02 08:00:00,Station_D1,191.4,41.7,58.8,108.1,129.8,7.7,5.75,58.1,164.4,0.83,14.63,0.65,447.1,Satisfactory
Delhi,2015-01-02 08:00:00,Station_D2,232.0,413.6,188.8,25.2,109.8,24.4,6.46,42.3,12.8,13.05,20.31,2.56,360.4,Satisfactory
Mumbai,2015-01-02 08:00:00,Station_M1,458.9,356.6,31.0,103.5,63.9,34.5,5.73,68.1,46.1,11.12,16.54,6.32,337.7,Satisfactory
Mumbai,2015-01-02 08:00:00,Station_M2,426.8,80.1,18.5,128.9,80.3,49.4,5.23,39.3,178.4,18.29,3.1,8.69,299.7,Poor
Chennai,2015-01-02 08:00:00,Station_C1,94.7,430.7,67.1,42.2,126.9,11.4,0.34,92.7,153.9,19.2,22.83,2.94,7.9,Very Poor
Chennai,2015-01-02 08:00:00,Station_C2,211.0,469.2,163.4,105.3,19.3,48.6,7.07,99.2,93.4,13.05,0.41,2.68,488.9,Very Poor
Kolkata,2015-01-02 08:00:00,Station_K1,21.4,132.1,73.7,53.9,104.8,19.2,6.12,37.6,156.9,10.57,19.55,4.38,359.3,Very Poor
Kolkata,2015-01-02 08:00:00,Station_K2,199.1,447.9,35.4,20.8,154.7,6.9,9.73,47.4,44.8,9.65,1.01,2.53,180.6,Severe
Bangalore,2015-01-02 08:00:00,Station_B1,372.8,249.5,69.4,121.0,56.3,9.8,7.69,76.0,103.3,3.62,26.35,6.22,409.7,Severe
Bangalore,2015-01-02 08:00:00,Station_B2,366.8,559.6,93.1,31.5,139.6,20.0,1.27,38.6,196.9,5.86,24.32,8.04,373.6,Satisfactory
Delhi,2015-01-02 09:00:00,Station_D1,111.0,500.6,56.3,66.8,138.4,39.6,4.05,83.7,21.4,13.56,26.31,3.89,193.8,Severe
Delhi,2015-01-02 09:00:00,Station_D2,37.9,198.5,134.2,74.9,154.0,32.2,3.12,60.9,46.7,1.37,20.61,0.28,146.0,Moderate
Mumbai,2015-01-02 09:00:00,Station_M1,249.9,248.9,171.2,6.7,28.3,12.9,1.76,67.3,25.3,1.06,25.6,4.74,455.3,Severe
Mumbai,2015-01-02 09:00:00,Station_M2,376.8,375.4,166.6,76.8,248.6,41.7,4.7,66.4,149.2,6.57,20.66,3.47,170.0,Very Poor
Chennai,2015-01-02 09:00:00,Station_C1,221.7,502.1,0.8,34.6,27.2,33.9,6.07,100.0,38.3,7.38,9.56,8.29,138.3,Poor
Chennai,2015-01-02 09:00:00,Station_C2,43.0,226.8,118.4,88.2,142.6,27.5,0.25,26.8,81.6,15.03,17.14,3.08,333.3,Satisfactory
Kolkata,2015-01-02 09:00:00,Station_K1,253.9,111.3,105.4,36.0,18.8,38.0,8.14,80.0,68.7,19.5,2.68,2.4,278.6,Severe
Kolkata,2015-01-02 09:00:00,Station_K2,288.3,307.9,45.2,9.7,8.2,24.1,7.04,70.8,92.8,4.65,18.3,1.37,276.5,Poor
Bangalore,2015-01-02 09:00:00,Station_B1,463.9,382.9,17.2,145.0,17.2,14.8,8.86,37.1,90.9,9.12,26.03,8.73,2.2,Moderate
Bangalore,2015-01-02 09:00:00,Station_B2,246.3,339.3,94.8,78.1,82.1,25.9,7.08,52.2,41.5,2.86,29.36,5.9,426.1,Very Poor
Delhi,2015-01-02 10:00:00,Station_D1,472.6,416.5,198.0,139.9,79.8,29.0,6.36,63.2,191.9,13.89,2.57,5.21,381.0,Moderate
